Date,Open,High,Low,Close,Volume
2022-07-27 10:00:00,21294.9,21332.91,21255.81,21291.41,767.63
2022-07-27 11:00:00,21291.41,21366.08,21150.09,21205.41,1447.9
2022-07-27 12:00:00,21205.41,21413.69,21168.14,21377.44,1639.06
2022-07-27 13:00:00,21377.44,21484.89,21293.07,21469.91,2014.7
2022-07-27 14:00:00,21469.91,21491.99,21403.88,21464.83,1492.36
2022-07-27 15:00:00,21464.83,21554.42,21432.58,21544.37,2069.22
2022-07-27 16:00:00,21544.37,21717.38,21473.99,21534.13,2765.65
2022-07-27 17:00:00,21534.13,21740.28,21470.38,21627.58,2486.38
2022-07-27 18:00:00,21627.58,22691.3,21626.47,22562.83,13185.98
2022-07-27 19:00:00,22562.83,23101.9,22562.83,22770.41,7417.22
2022-07-27 20:00:00,22770.41,22908.24,22687.76,22785.67,2559.64
2022-07-27 21:00:00,22785.67,22794.07,22586.08,22684.23,1396.97
2022-07-27 22:00:00,22684.23,22950.12,22660.16,22880.2,1999.97
2022-07-27 23:00:00,22880.2,22985.56,22817.12,22960.19,1285.59
2022-07-28 00:00:00,22960.19,23057.76,22760.85,22787.38,2045.11
2022-07-28 01:00:00,22787.38,22798.23,22724.52,22776.8,1076.91
2022-07-28 02:00:00,22776.8,23430.64,22715.89,23291.27,3370.94
2022-07-28 03:00:00,23291.27,23320.06,23107.47,23138.31,1979.52
2022-07-28 04:00:00,23138.31,23190.9,23068.93,23069.44,975.63
2022-07-28 05:00:00,23069.44,23255.8,23038.87,23246.82,1120.75
2022-07-28 06:00:00,23246.82,23269.77,23061.33,23114.54,998.13
2022-07-28 07:00:00,23114.54,23126.12,22898.14,22928.52,1637.46
2022-07-28 08:00:00,22928.52,23021.42,22882.35,22965.1,1033.39
2022-07-28 09:00:00,22965.1,23004.0,22834.57,22979.78,1857.88
2022-07-28 10:00:00,22979.78,23090.24,22926.29,22977.7,1031.89
2022-07-28 11:00:00,22977.7,23134.3,22969.19,23118.86,1177.85
2022-07-28 12:00:00,23118.86,23191.07,22599.92,23043.1,4893.66
2022-07-28 13:00:00,23043.1,23263.91,22776.81,22855.82,3739.78
2022-07-28 14:00:00,22855.82,23138.25,22757.02,23133.91,2454.87
2022-07-28 15:00:00,23133.91,23968.37,23123.22,23750.42,6331.95
2022-07-28 16:00:00,23750.42,23942.91,23682.76,23766.11,3838.35
2022-07-28 17:00:00,23766.11,24095.0,23760.53,24007.13,3748.25
2022-07-28 18:00:00,24007.13,24009.43,23733.34,23821.66,2522.92
2022-07-28 19:00:00,23821.66,23862.5,23681.45,23800.62,1843.33
2022-07-28 20:00:00,23800.62,24196.42,23791.49,24033.07,4135.21
2022-07-28 21:00:00,24033.07,24157.35,23846.41,23931.94,1543.26
2022-07-28 22:00:00,23931.94,23989.39,23826.43,23968.56,1216.42
2022-07-28 23:00:00,23968.56,23983.24,23755.9,23855.65,1134.6
2022-07-29 00:00:00,23855.65,23948.35,23714.7,23885.08,1509.72
2022-07-29 01:00:00,23885.08,23898.54,23755.4,23861.73,958.57
2022-07-29 02:00:00,23861.73,23906.97,23742.27,23785.25,1188.03
2022-07-29 03:00:00,23785.25,23931.61,23766.89,23924.45,1095.43
2022-07-29 04:00:00,23924.45,24034.28,23894.21,24015.81,910.86
2022-07-29 05:00:00,24015.81,24109.52,23876.02,23997.46,1194.06
2022-07-29 06:00:00,23997.46,24416.37,23922.22,23959.63,2259.45
2022-07-29 07:00:00,23959.63,23996.28,23835.22,23949.19,1608.94
2022-07-29 08:00:00,23949.19,23984.11,23794.08,23932.64,1331.5
2022-07-29 09:00:00,23932.64,24091.64,23869.49,24077.74,1171.78
2022-07-29 10:00:00,24077.74,24132.15,23991.8,24010.63,1140.13
2022-07-29 11:00:00,24010.63,24026.68,23565.9,23731.51,2317.91
2022-07-29 12:00:00,23731.51,23753.69,23466.99,23523.77,3141.6
