Date,Open,High,Low,Close,Volume
2021-02-09,46437.41,48209.59,45051.46,46509.57,98670.48
2021-02-10,46509.57,47349.86,43743.99,44854.95,72992.8
2021-02-11,44854.95,48664.81,44032.66,48006.18,72251.82
2021-02-12,48006.18,48930.99,46243.85,47435.54,59549.61
2021-02-13,47435.54,48171.46,46291.19,47222.32,33281.25
2021-02-14,47222.32,49642.39,47096.92,48652.87,37853.59
2021-02-15,48652.87,49031.74,45910.0,47936.51,52683.57
2021-02-16,47936.51,50561.53,47068.63,49184.63,66072.59
2021-02-17,49184.63,52622.68,48967.72,52154.91,67133.49
2021-02-18,52154.91,52550.6,50874.81,51591.61,42530.26
2021-02-19,51591.61,56331.09,50766.83,55933.47,72433.44
2021-02-20,55933.47,57528.16,54140.61,55900.84,52924.57
2021-02-21,55900.84,58348.75,55516.07,57469.95,33823.01
2021-02-22,57469.95,57540.74,48194.31,54121.17,130806.33
2021-02-23,54121.17,54164.35,44983.39,48898.7,165758.08
2021-02-24,48898.7,51399.55,47015.55,49738.17,74972.28
2021-02-25,49738.17,52086.34,46728.88,47082.87,73102.42
2021-02-26,47082.87,48438.38,44153.46,46324.5,90519.05
2021-02-27,46324.5,48362.8,45063.84,46191.39,39013.78
2021-02-28,46191.39,46645.9,43061.92,45261.03,62249.5
2021-03-01,45261.03,49812.2,45058.98,49635.07,65660.6
2021-03-02,49635.07,50221.14,47097.84,48501.21,43281.84
2021-03-03,48501.21,52625.39,48176.64,50392.55,51572.27
2021-03-04,50392.55,51792.65,47516.91,48363.74,61387.71
2021-03-05,48363.74,49467.19,46311.43,48775.37,60955.82
2021-03-06,48775.37,49185.32,47099.07,48892.8,25116.42
2021-03-07,48892.8,51455.54,48892.8,50964.18,32958.26
2021-03-08,50964.18,52408.08,49341.09,52405.02,48084.28
2021-03-09,52405.02,54933.93,51888.98,54928.7,53740.22
2021-03-10,54928.7,57396.59,53054.34,55893.31,70138.56
2021-03-11,55893.31,58142.77,54314.65,57809.41,59202.98
2021-03-12,57809.41,58069.58,55089.68,57256.22,54282.31
2021-03-13,57256.22,61749.15,56103.32,61179.79,57862.75
2021-03-14,61179.79,61674.66,58980.95,58998.89,34886.85
2021-03-15,58998.89,60589.17,54857.68,55665.01,75161.15
2021-03-16,55665.01,56936.04,53269.13,56925.01,62540.93
2021-03-17,56925.01,58975.28,54156.11,58909.0,62035.71
2021-03-18,58909.0,60077.79,57022.2,57643.32,54289.71
2021-03-19,57643.32,59453.32,56283.37,58060.21,41182.41
2021-03-20,58060.21,59911.7,57837.79,58101.34,28696.46
2021-03-21,58101.34,58621.34,55635.61,57374.95,34236.52
2021-03-22,57374.95,58431.44,53795.78,54095.36,51098.9
2021-03-23,54095.36,55836.27,52984.36,54355.45,44780.24
2021-03-24,54355.45,57202.53,51685.15,52303.02,62596.16
2021-03-25,52303.02,53199.52,50406.31,51336.09,69776.36
2021-03-26,51336.09,55083.9,51275.54,55055.43,46165.63
2021-03-27,55055.43,56606.78,53991.0,55863.73,27392.29
2021-03-28,55863.73,56561.55,54717.97,55781.01,24145.77
2021-03-29,55781.01,58413.9,54910.57,57626.1,51547.9
2021-03-30,57626.1,59402.27,57055.21,58781.54,35315.45
2021-03-31,58781.54,59818.5,56918.81,58793.8,46494.48
2021-04-01,58793.8,59469.45,57949.11,58730.82,28027.66
2021-04-02,58730.82,60061.51,58458.46,58987.8,29748.03
2021-04-03,58987.8,59770.87,56958.04,57074.97,25104.9
2021-04-04,57074.97,58493.73,56493.38,58219.43,19002.99
2021-04-05,58219.43,59235.68,56833.44,59119.56,24696.26
2021-04-06,59119.56,59464.31,57369.44,58010.35,26304.15
2021-04-07,58010.35,58628.19,55467.58,55951.98,50347.59
2021-04-08,55951.98,58150.23,55711.07,58084.46,25461.84
2021-04-09,58084.46,58881.94,57694.22,58106.85,21314.29
2021-04-10,58106.85,61193.5,57885.43,59784.8,38726.18
2021-04-11,59784.8,60673.37,59218.25,59980.45,20365.62
2021-04-12,59980.45,61233.29,59421.37,59845.76,31804.9
2021-04-13,59845.76,63682.32,59811.31,63558.48,52964.84
2021-04-14,63558.48,64859.81,61312.98,62964.27,64272.96
2021-04-15,62964.27,63826.89,62038.33,63233.03,34089.46
2021-04-16,63233.03,63567.11,60048.13,61416.41,57540.3
2021-04-17,61416.41,62541.21,59712.92,60056.07,34261.66
2021-04-18,60056.07,60393.33,52785.1,56246.82,112545.94
2021-04-19,56246.82,57590.64,54291.08,55680.11,48650.49
2021-04-20,55680.11,57101.05,53429.73,56496.06,55866.75
2021-04-21,56496.06,56801.94,53640.81,53803.25,41813.35
2021-04-22,53803.25,55458.61,50519.78,51717.61,84222.11
2021-04-23,51717.61,52112.75,47495.24,51178.03,105510.21
2021-04-24,51178.03,51223.86,48769.48,50115.99,33894.94
2021-04-25,50115.99,50576.4,47073.07,49120.97,44241.37
2021-04-26,49120.97,54389.71,48843.41,54062.29,61603.5
2021-04-27,54062.29,55490.94,53357.59,55073.48,40602.56
2021-04-28,55073.48,56461.55,53886.63,54877.94,42647.15
2021-04-29,54877.94,55217.24,52399.42,53581.58,43948.76
2021-04-30,53581.58,57984.34,53089.93,57757.97,48771.0
2021-05-01,57757.97,58498.65,57057.4,57843.16,26146.3
2021-05-02,57843.16,57934.82,56092.72,56623.51,21671.56
2021-05-03,56623.51,58963.84,56531.6,57195.07,41015.04
2021-05-04,57195.07,57226.81,53108.04,53244.07,64556.47
2021-05-05,53244.07,57944.11,52978.89,57506.88,56998.25
2021-05-06,57506.88,58392.76,55299.4,56441.94,50632.92
2021-05-07,56441.94,58695.29,55311.16,57374.33,42812.69
2021-05-08,57374.33,59521.69,56985.44,58943.13,37728.82
2021-05-09,58943.13,59276.99,56350.98,58294.18,45716.87
2021-05-10,58294.18,59587.03,54239.16,55870.01,71168.05
2021-05-11,55870.01,56928.37,54490.38,56747.52,42949.94
2021-05-12,56747.52,58005.44,49182.89,49504.08,74345.74
2021-05-13,49504.08,51377.99,47029.73,49700.6,119769.29
2021-05-14,49700.6,51554.66,48910.06,49887.96,42891.66
2021-05-15,49887.96,50710.05,46606.18,46775.29,53332.47
2021-05-16,46775.29,49808.83,43918.69,46490.71,79337.9
2021-05-17,46490.71,46665.19,42130.83,43552.14,134127.17
2021-05-18,43552.14,45819.36,42309.39,42886.02,71930.7
2021-05-19,42886.02,43564.34,29925.2,36771.87,290986.06
2021-05-20,36771.87,42520.03,35009.25,40597.4,139648.53
2021-05-21,40597.4,42252.07,33552.8,37350.39,120589.87
2021-05-22,37350.39,38841.92,35287.71,37491.5,74964.98
2021-05-23,37491.5,38304.55,31157.18,34716.84,131584.71
2021-05-24,34716.84,39945.35,34467.32,38837.76,106765.14
2021-05-25,38837.76,39842.9,36509.09,38387.36,66530.67
2021-05-26,38387.36,40854.81,37855.81,39295.08,66483.59
2021-05-27,39295.08,40408.95,37211.84,38538.84,46474.62
2021-05-28,38538.84,38879.6,34733.76,35680.92,85345.66
2021-05-29,35680.92,37307.1,33666.06,34611.58,60616.25
2021-05-30,34611.58,36481.62,33400.65,35662.59,37522.16
2021-05-31,35662.59,37512.8,34202.86,37290.83,50306.62
2021-06-01,37290.83,37910.19,35733.52,36683.51,44444.78
2021-06-02,36683.51,38225.18,35935.34,37576.98,39948.44
2021-06-03,37576.98,39482.46,37199.92,39229.66,41098.93
2021-06-04,39229.66,39273.49,35617.03,36861.5,49661.48
2021-06-05,36861.5,37911.76,34846.16,35538.4,39864.17
2021-06-06,35538.4,36453.81,35264.34,35798.57,27469.69
2021-06-07,35798.57,36790.39,33367.12,33582.86,52209.55
2021-06-08,33582.86,34061.09,31034.35,33409.38,88483.79
2021-06-09,33409.38,37528.42,32435.18,37391.58,92280.57
2021-06-10,37391.58,38387.2,35821.05,36680.78,63052.49
2021-06-11,36680.78,37665.85,35981.84,37339.98,43119.67
2021-06-12,37339.98,37445.32,34655.21,35541.78,40619.14
2021-06-13,35541.78,39374.68,34802.24,39017.37,46353.98
2021-06-14,39017.37,41025.42,38755.79,40526.63,68729.09
2021-06-15,40526.63,41307.06,39526.69,40161.86,48248.1
2021-06-16,40161.86,40487.98,38122.04,38345.41,48107.62
2021-06-17,38345.41,39537.42,37386.57,38082.3,41591.09
2021-06-18,38082.3,38201.23,35158.89,35830.29,60242.99
2021-06-19,35830.29,36443.26,34863.17,35515.38,44782.25
2021-06-20,35515.38,36139.95,33377.82,35602.26,56525.29
2021-06-21,35602.26,35760.61,31284.7,31652.62,111039.05
2021-06-22,31652.62,33312.87,28908.07,32537.58,129940.61
2021-06-23,32537.58,34831.93,31790.02,33678.64,60338.69
2021-06-24,33678.64,35267.23,32340.83,34649.84,38755.56
2021-06-25,34649.84,35494.5,31290.25,31593.86,91636.1
2021-06-26,31593.86,32680.58,30190.9,32307.35,58331.1
2021-06-27,32307.35,34754.5,32031.15,34713.81,60403.96
2021-06-28,34713.81,35292.57,33890.86,34487.11,41259.21
2021-06-29,34487.11,36624.75,34243.82,35901.41,44215.51
2021-06-30,35901.41,36090.37,34062.04,35056.39,39796.96
2021-07-01,35056.39,35065.41,32757.33,33543.11,36889.93
2021-07-02,33543.11,33968.47,32715.18,33804.54,33082.4
2021-07-03,33804.54,34944.91,33333.05,34682.84,17319.23
2021-07-04,34682.84,35945.36,34390.95,35287.97,15950.93
2021-07-05,35287.97,35290.8,33151.51,33702.79,31526.39
2021-07-06,33702.79,35096.65,33558.75,34237.66,32844.8
2021-07-07,34237.66,35066.82,33807.42,33880.79,21784.2
2021-07-08,33880.79,33934.31,32108.68,32874.01,47884.76
2021-07-09,32874.01,34076.49,32274.31,33804.2,25677.95
2021-07-10,33804.2,34253.5,33030.16,33515.13,19345.51
2021-07-11,33515.13,34595.69,33335.4,34249.3,15724.2
2021-07-12,34249.3,34658.46,32660.38,33088.51,31074.01
2021-07-13,33088.51,33335.54,32206.14,32737.47,25562.97
2021-07-14,32737.47,33099.2,31601.99,32820.5,27262.01
2021-07-15,32820.5,33188.54,31133.75,31867.46,33647.48
2021-07-16,31867.46,32256.94,31046.14,31401.76,25602.04
2021-07-17,31401.76,31966.25,31194.16,31546.64,27922.98
2021-07-18,31546.64,32446.17,31131.67,31806.3,25079.04
2021-07-19,31806.3,31907.17,30487.11,30847.55,38060.99
2021-07-20,30847.55,31063.88,29320.09,29795.55,43333.42
2021-07-21,29795.55,32814.13,29513.88,32139.48,48925.57
2021-07-22,32139.48,32604.4,31738.48,32299.47,24409.69
2021-07-23,32299.47,33637.93,32012.62,33637.92,23478.17
2021-07-24,33637.92,34519.75,33429.09,34282.56,20217.05
2021-07-25,34282.56,35382.63,33892.36,35369.93,22685.72
2021-07-26,35369.93,40553.85,35270.24,37269.52,100269.43
2021-07-27,37269.52,39535.5,36422.45,39496.69,58179.65
2021-07-28,39496.69,40906.09,38809.89,40030.01,66747.14
2021-07-29,40030.01,40633.62,39281.83,40030.52,31540.85
2021-07-30,40030.52,42301.76,38346.18,42231.83,42436.67
2021-07-31,42231.83,42373.59,41065.61,41474.72,25355.65
2021-08-01,41474.72,42584.65,39471.54,39870.76,33625.25
2021-08-02,39870.76,40446.6,38698.01,39158.53,33109.34
2021-08-03,39158.53,39779.45,37679.22,38189.3,38225.1
2021-08-04,38189.3,39961.11,37526.24,39738.56,34035.77
2021-08-05,39738.56,41409.14,37330.04,40888.18,59748.14
2021-08-06,40888.18,43363.62,39895.05,42852.18,48254.57
2021-08-07,42852.18,44731.51,42473.57,44617.96,50446.88
2021-08-08,44617.96,45310.33,43300.59,43827.75,39433.62
2021-08-09,43827.75,46476.01,42818.07,46292.61,49016.22
2021-08-10,46292.61,46707.56,44663.2,45601.03,35319.34
2021-08-11,45601.03,46763.89,45360.51,45556.69,30818.26
2021-08-12,45556.69,46214.21,43786.4,44425.52,35460.2
2021-08-13,44425.52,47890.79,44260.38,47832.93,34442.64
2021-08-14,47832.93,48136.25,46049.28,47102.03,23828.49
2021-08-15,47102.03,47390.93,45595.22,47015.94,18032.86
2021-08-16,47015.94,48064.42,45681.1,45927.4,28459.99
2021-08-17,45927.4,47100.97,44438.79,44684.43,37125.87
2021-08-18,44684.43,46024.97,44240.9,44714.54,30513.78
2021-08-19,44714.54,47044.06,43982.21,46761.49,33300.5
2021-08-20,46761.49,49377.5,46652.0,49336.45,36326.2
2021-08-21,49336.45,49809.82,48330.03,48867.87,22928.52
2021-08-22,48867.87,49512.19,48119.98,49289.71,16835.81
2021-08-23,49289.71,50513.83,49048.25,49521.06,30374.33
2021-08-24,49521.06,49859.97,47580.66,47690.54,28718.08
2021-08-25,47690.54,49257.74,47135.07,48996.44,25061.09
2021-08-26,48996.44,49358.2,46456.68,46852.22,34276.36
2021-08-27,46852.22,49166.31,46376.81,49088.1,27872.76
2021-08-28,49088.1,49306.47,48386.9,48918.9,12815.36
2021-08-29,48918.9,49653.49,47841.49,48794.26,18983.79
2021-08-30,48794.26,48878.11,46872.47,46993.31,29046.26
2021-08-31,46993.31,48252.74,46713.72,47159.26,29947.56
2021-09-01,47159.26,49062.05,46544.74,48840.01,31823.8
2021-09-02,48840.01,50374.89,48632.7,49280.77,32516.15
2021-09-03,49280.77,51056.15,48362.56,50019.51,38496.86
2021-09-04,50019.51,50549.35,49501.12,49935.29,16795.12
2021-09-05,49935.29,51890.18,49499.28,51784.16,21382.07
2021-09-06,51784.16,52766.16,51035.68,52693.32,25623.3
2021-09-07,52693.32,52919.24,43904.42,46856.31,83874.09
2021-09-08,46856.31,47362.35,44475.76,46073.45,45638.83
2021-09-09,46073.45,47335.29,45572.3,46392.85,32273.7
2021-09-10,46392.85,47026.67,44198.27,44853.1,35701.24
2021-09-11,44853.1,45987.63,44741.98,45166.12,14599.26
2021-09-12,45166.12,46403.5,44765.82,46049.72,16366.41
2021-09-13,46049.72,46821.84,43511.3,44958.56,42623.67
2021-09-14,44958.56,47263.56,44776.37,47129.01,26751.25
2021-09-15,47129.01,48457.3,46725.15,48148.45,26904.97
2021-09-16,48148.45,48498.51,47050.55,47764.47,25702.33
2021-09-17,47764.47,48172.36,46770.31,47297.98,18941.92
2021-09-18,47297.98,48808.0,47066.47,48312.46,15782.18
2021-09-19,48312.46,48376.3,46864.5,47251.76,14044.93
2021-09-20,47251.76,47340.49,42552.63,42925.46,64374.41
2021-09-21,42925.46,43625.93,39767.17,40709.59,70924.75
2021-09-22,40709.59,44012.22,40589.07,43576.15,42391.1
2021-09-23,43576.15,44994.17,43108.42,44893.87,34506.88
2021-09-24,44893.87,45143.18,40807.2,42848.41,60130.03
2021-09-25,42848.41,42992.94,41710.08,42721.91,18046.04
2021-09-26,42721.91,43928.49,40825.4,43201.79,27847.04
2021-09-27,43201.79,44360.41,42139.24,42187.51,26251.27
2021-09-28,42187.51,42781.24,40924.13,41056.79,31946.42
2021-09-29,41056.79,42603.18,40790.67,41539.43,26354.27
2021-09-30,41539.43,44106.6,41436.79,43829.34,33984.98
2021-10-01,43829.34,48470.13,43304.82,48164.35,53577.95
2021-10-02,48164.35,48347.69,47468.49,47669.02,16062.18
2021-10-03,47669.02,49185.34,47137.07,48234.05,18588.83
2021-10-04,48234.05,49501.21,46944.28,49276.91,34394.0
2021-10-05,49276.91,51885.03,49087.72,51504.27,40687.89
2021-10-06,51504.27,55656.67,50439.32,55345.85,64415.98
2021-10-07,55343.24,55359.77,53391.93,53797.21,33806.76
2021-10-08,53796.22,56047.91,53666.09,53949.29,29127.91
2021-10-09,53949.29,55485.2,53696.32,54968.04,14593.95
2021-10-10,54968.04,56473.63,54131.52,54700.24,23094.98
2021-10-11,54700.24,57825.98,54448.68,57498.8,31803.75
2021-10-12,57498.8,57646.93,54098.22,56010.9,33966.65
2021-10-13,56010.9,57768.98,54279.61,57369.0,34054.43
2021-10-14,57369.0,58514.76,56854.38,57359.21,28061.61
2021-10-15,57359.21,62889.98,56885.66,61684.96,62053.36
2021-10-16,61684.96,62341.46,60153.79,60877.77,22943.96
2021-10-17,60877.77,61698.1,59050.3,61520.54,23336.32
2021-10-18,61520.54,62662.72,59925.93,62038.16,50489.09
2021-10-19,62038.16,64468.7,61410.11,64283.97,42983.11
2021-10-20,64283.97,66980.66,63543.7,66021.02,45364.94
2021-10-21,66021.02,66645.73,62076.16,62283.96,62097.42
2021-10-22,62283.96,63731.17,60017.23,60693.59,40476.42
2021-10-23,60693.59,61733.43,59705.11,61313.09,16232.5
2021-10-24,61313.09,61481.25,59529.34,60863.56,19158.07
2021-10-25,60863.56,63709.97,60658.35,63089.04,24693.91
2021-10-26,63089.04,63290.04,59868.68,60315.68,28107.19
2021-10-27,60315.68,61473.0,58128.18,58464.42,45852.35
2021-10-28,58464.42,62252.08,58145.43,60610.11,51251.1
2021-10-29,60610.11,62967.45,60269.97,62282.5,35214.62
2021-10-30,62282.5,62371.52,60774.38,61891.91,15917.35
2021-10-31,61891.91,62420.57,60022.06,61349.75,19359.29
2021-11-01,61349.75,62482.31,59554.88,60960.98,31925.65
2021-11-02,60960.98,64283.57,60677.48,63260.05,36009.96
2021-11-03,63260.05,63553.52,61057.89,62929.93,29618.09
2021-11-04,62929.93,63102.86,60745.84,61448.47,23030.57
2021-11-05,61448.47,62621.97,60789.16,61019.66,20540.56
2021-11-06,61019.66,61594.16,60130.85,61529.76,15432.25
2021-11-07,61529.76,63309.57,61406.56,63302.78,14937.9
2021-11-08,63302.78,67755.46,63302.78,67549.14,39774.17
2021-11-09,67549.14,68514.26,66312.42,66939.24,32745.53
2021-11-10,66939.24,68978.64,63196.25,64926.06,50591.31
2021-11-11,64926.06,65585.68,64130.37,64820.8,21475.67
2021-11-12,64820.8,65466.0,62315.02,64156.3,32742.19
2021-11-13,64156.3,64967.34,63406.98,64409.56,12719.98
2021-11-14,64409.56,65509.06,63616.33,65509.06,14680.72
2021-11-15,65509.06,66335.42,63442.58,63614.06,25263.23
2021-11-16,63614.06,63614.53,58745.71,60108.9,61509.16
2021-11-17,60108.9,60837.09,58566.05,60365.6,43164.9
2021-11-18,60365.6,60964.37,56535.61,56930.68,63523.43
2021-11-19,56930.68,58403.92,55655.03,58136.22,36833.38
2021-11-20,58136.22,59901.9,57450.63,59769.66,16773.71
2021-11-21,59769.66,60058.65,58575.6,58700.83,14990.7
2021-11-22,58700.83,59391.98,55673.01,56303.06,41371.1
2021-11-23,56303.06,57873.77,55485.59,57566.6,37871.22
2021-11-24,57566.6,57740.34,55899.88,57175.09,28738.13
2021-11-25,57175.09,59437.04,57056.64,58966.99,24221.47
2021-11-26,58966.99,59201.95,53575.54,53788.22,60064.72
2021-11-27,53788.22,55316.65,53668.95,54805.03,18504.73
2021-11-28,54805.03,57475.26,53436.05,57331.41,21562.34
2021-11-29,57331.41,58898.57,56752.37,57839.55,29291.8
2021-11-30,57839.55,59226.33,55931.33,56975.35,41466.86
2021-12-01,56975.35,59096.53,56505.99,57227.97,36078.24
2021-12-02,57227.97,57409.48,55850.4,56522.76,30214.7
2021-12-03,56522.76,57639.15,52493.23,53663.25,44903.19
2021-12-04,53663.25,53871.2,43563.07,49243.39,89255.49
2021-12-05,49243.39,49764.31,47840.63,49465.5,42264.26
2021-12-06,49465.5,50986.02,47260.2,50552.83,49875.62
2021-12-07,50552.83,51953.27,50083.33,50633.01,29306.55
2021-12-08,50633.01,51215.6,48711.85,50513.04,25732.2
2021-12-09,50513.04,50829.41,47347.73,47593.85,34472.44
2021-12-10,47593.85,50047.85,46989.42,47191.14,39527.74
2021-12-11,47191.14,49504.07,46829.85,49398.4,24394.48
2021-12-12,49398.4,50807.75,48689.25,50109.99,21546.75
2021-12-13,50109.99,50215.42,45800.52,46731.03,49444.13
2021-12-14,46731.03,48665.63,46320.4,48387.69,34838.49
2021-12-15,48387.69,49499.91,46562.1,48885.05,44270.94
2021-12-16,48885.05,49451.4,47546.15,47635.92,26205.68
2021-12-17,47635.92,48004.37,45505.02,46164.14,37546.89
2021-12-18,46164.14,47356.67,45522.92,46861.62,18781.81
2021-12-19,46861.62,48286.29,46459.66,46697.13,21907.14
2021-12-20,46697.13,47495.72,45586.49,46913.54,32678.5
2021-12-21,46913.54,49334.04,46661.88,48917.48,31921.06
2021-12-22,48917.48,49581.41,48460.43,48614.97,20998.03
2021-12-23,48614.97,51382.88,48062.25,50830.2,30734.43
2021-12-24,50830.2,51863.56,50449.36,50840.36,21669.58
2021-12-25,50840.36,51158.56,50199.56,50431.63,11532.27
2021-12-26,50431.63,51283.7,49485.62,50790.88,14663.26
2021-12-27,50790.88,52079.46,50481.26,50714.73,21873.37
2021-12-28,50714.73,50718.53,47317.78,47536.39,40699.4
2021-12-29,47536.39,48145.34,46107.79,46471.7,33749.8
2021-12-30,46471.7,47917.89,45964.28,47129.66,39311.18
2021-12-31,47129.66,48573.22,45665.44,46197.31,34737.79
2022-01-01,46197.31,47950.29,46196.03,47737.35,16697.92
2022-01-02,47737.35,47979.26,46666.18,47306.41,13025.66
2022-01-03,47306.41,47572.23,45707.55,46450.79,21681.38
2022-01-04,46450.79,47529.48,45587.91,45824.54,29035.93
2022-01-05,45824.54,47067.18,42510.86,43432.51,47769.2
2022-01-06,43432.51,43779.23,42468.76,43094.54,36804.78
2022-01-07,43094.54,43138.79,40750.42,41543.79,51310.46
2022-01-08,41543.79,42306.77,40534.37,41686.67,27559.19
2022-01-09,41686.67,42800.66,41237.13,41869.6,21486.68
2022-01-10,41869.6,42251.07,39667.6,41832.59,51976.97
2022-01-11,41832.59,43122.32,41279.45,42743.03,36554.37
2022-01-12,42743.03,44293.83,42471.08,43919.67,31859.05
2022-01-13,43919.67,44442.67,42334.75,42575.61,29159.4
2022-01-14,42575.61,43467.05,41785.44,43089.83,27290.3
2022-01-15,43089.83,43811.94,42589.82,43088.74,14075.12
2022-01-16,43088.74,43484.21,42617.07,43100.36,12615.04
2022-01-17,43100.36,43198.05,41571.67,42224.38,20310.91
2022-01-18,42224.38,42682.77,41301.01,42372.75,26287.26
2022-01-19,42372.75,42575.28,41144.83,41674.8,32436.62
2022-01-20,41674.8,43513.14,40564.32,40697.03,35135.79
2022-01-21,40697.03,41116.66,35494.42,36469.3,94195.63
2022-01-22,36469.3,36811.86,34130.35,35075.92,68447.95
2022-01-23,35075.92,36539.19,34648.38,36288.15,39599.36
2022-01-24,36288.15,37469.19,32990.72,36702.79,94597.7
2022-01-25,36702.79,37555.35,35732.05,36975.99,44562.17
2022-01-26,36975.99,38930.36,36275.92,36829.37,57460.0
2022-01-27,36829.37,37242.79,35543.94,37189.85,46006.99
2022-01-28,37189.85,38021.06,36176.78,37744.7,38853.31
2022-01-29,37744.7,38728.29,37343.45,38184.86,24097.29
2022-01-30,38184.86,38364.51,37377.53,37908.44,17354.8
2022-01-31,37908.44,38769.81,36660.7,38494.66,34716.41
2022-02-01,38494.66,39281.06,38033.98,38721.49,32504.03
2022-02-02,38721.49,38883.19,36650.8,36918.19,29144.5
2022-02-03,36918.19,37411.52,36270.47,37328.64,27541.76
2022-02-04,37328.64,41737.83,37060.18,41590.34,50443.53
2022-02-05,41590.34,41954.24,40963.47,41418.21,22244.16
2022-02-06,41418.21,42671.81,41152.05,42412.41,14391.14
2022-02-07,42412.41,44518.11,41689.77,43861.07,42425.21
2022-02-08,43861.07,45483.65,42704.39,44080.12,44964.2
2022-02-09,44080.12,44849.9,43167.21,44422.91,27461.26
2022-02-10,44422.91,45837.02,43254.41,43531.67,45532.09
2022-02-11,43531.67,43950.88,42010.61,42398.98,39322.02
